age_souscription,duree,capital_emprunte,taux_interet_annuel,taux_technique_annuel,target
31,15,160000,0.007,0.013,7.809377724656675
28,25,530000,0.035,0.015,35.09560499318865
24,25,230000,0.029,0.015,11.261680166231493
48,5,340000,0.044,0.019,54.71629554262966
41,20,285000,0.019,0.02,42.35408140779478
43,20,50000,0.032,0.015,9.061713517390627
47,15,515000,0.042,0.009,106.95202310492998
51,25,485000,0.033,0.015,194.60887831927838
55,25,105000,0.007,0.013,51.30766345814059
22,20,425000,0.03,0.017,16.07839809336587
22,15,275000,0.027,0.018,9.258344024872125
36,25,215000,0.025,0.015,26.029450157939106
55,15,515000,0.027,0.013,183.03632387415703
45,5,450000,0.023,0.018,56.71893601899092
43,25,65000,0.033,0.012,14.215910737268404
59,25,50000,0.006,0.012,34.2415679011702
40,25,170000,0.013,0.005,26.656037827031792
47,20,390000,0.02,0.006,89.82017283231048
20,20,120000,0.023,0.011,4.138452418561588
45,25,305000,0.01,0.005,69.19215591312124
50,25,520000,0.038,0.008,197.0075833997811
59,5,390000,0.042,0.015,132.74216350944076
20,5,120000,0.035,0.014,3.5752937592281704
22,15,190000,0.042,0.014,6.572421966903827
36,15,85000,0.035,0.017,7.027089394665854
59,20,240000,0.023,0.01,142.91385379718537
18,10,225000,0.021,0.015,6.424085488300765
55,5,160000,0.012,0.015,40.28066055358643
26,15,125000,0.008,0.015,4.52364581925076
22,5,545000,0.014,0.015,16.120950688760505
59,5,310000,0.026,0.017,104.25345814644623
51,10,200000,0.01,0.014,43.78090542518377
54,5,295000,0.043,0.018,71.46803946832935
50,10,50000,0.014,0.011,10.261119558179262
42,10,385000,0.038,0.02,45.460291150432916
59,5,205000,0.038,0.006,69.15404088621356
46,5,455000,0.011,0.007,61.11541602482402
42,15,265000,0.033,0.006,36.826992479793816
26,5,120000,0.038,0.012,3.771108673493385
20,5,115000,0.04,0.014,3.4398218518181007
32,5,230000,0.043,0.012,8.993539811312663
21,15,440000,0.042,0.008,14.794123550883512
55,10,435000,0.017,0.008,126.10362926341817
37,15,205000,0.016,0.017,17.628424453071013
40,5,80000,0.021,0.006,6.1295497537585435
54,25,430000,0.024,0.02,210.52170383404638
25,5,335000,0.014,0.016,10.140638530109264
54,15,450000,0.008,0.019,141.98296669701227
50,15,165000,0.031,0.008,40.95659946398423
50,20,340000,0.012,0.013,95.24110922983981
24,25,215000,0.042,0.013,11.117897099138109
39,15,415000,0.017,0.014,42.891626966641255
22,10,255000,0.013,0.017,7.805912106083879
32,5,315000,0.013,0.016,12.043459065322311
38,10,540000,0.017,0.011,41.399917466454845
42,15,395000,0.029,0.018,55.02833991859068
34,15,300000,0.044,0.005,20.935043671075746
24,10,160000,0.024,0.009,5.056325870789266
36,10,90000,0.029,0.013,5.8182349217696805
24,20,435000,0.039,0.018,18.371323722399747
57,5,130000,0.018,0.011,37.47339866972512
41,10,315000,0.012,0.017,32.308656827505054
28,5,375000,0.022,0.009,12.151667284556597
58,25,265000,0.018,0.02,176.30996791231308
18,15,105000,0.04,0.005,3.255631309282119
49,10,90000,0.044,0.008,18.10706588530547
57,25,305000,0.033,0.005,199.81919751862458
19,15,285000,0.031,0.005,8.941696062404295
32,20,285000,0.034,0.019,20.64987956206272
38,15,330000,0.024,0.009,31.59930513744967
41,10,195000,0.03,0.009,20.504325449555097
34,25,420000,0.008,0.009,39.433344966921815
26,25,250000,0.025,0.017,13.69359854491669
52,25,65000,0.018,0.01,26.284721469655253
37,15,95000,0.007,0.014,7.934293260314266
36,5,95000,0.027,0.018,5.001661397747853
35,5,520000,0.019,0.01,24.892524823499933
37,15,295000,0.029,0.007,26.083555831491626
47,10,365000,0.026,0.006,61.89617716698451
57,15,110000,0.016,0.013,44.33901451536679
18,5,275000,0.027,0.014,7.3334753897699425
41,15,325000,0.02,0.018,40.622347675574765
41,25,160000,0.042,0.012,31.200273461763793
36,10,320000,0.02,0.018,20.44638158770957
47,10,405000,0.007,0.013,66.94272554905741
43,20,385000,0.036,0.014,70.68318095055595
59,15,270000,0.044,0.013,138.13506797721902
55,25,345000,0.012,0.01,172.68682983754735
46,15,170000,0.044,0.018,33.418035624806485
30,20,235000,0.03,0.018,14.199653598454184
21,20,265000,0.039,0.018,10.018412632469174
34,15,320000,0.024,0.007,21.15250499336552
50,15,415000,0.03,0.015,103.6297748184608
22,15,510000,0.039,0.012,17.459238135556618
45,5,150000,0.044,0.006,19.098984877660094
41,20,420000,0.012,0.006,59.85683850551477
34,10,155000,0.041,0.015,8.54789593716754
56,5,490000,0.032,0.011,133.59255710939786
57,25,60000,0.043,0.011,41.02960017672729
28,10,205000,0.018,0.008,7.235018416375022
29,10,130000,0.015,0.014,4.814891556241424
30,10,485000,0.02,0.007,18.94816549629307
25,20,195000,0.04,0.005,8.546955195072432
18,25,240000,0.023,0.005,8.465880767829384
26,5,120000,0.043,0.011,3.7834666649426034
45,25,355000,0.015,0.016,83.36657588827171
19,5,430000,0.014,0.014,12.18944076641426
31,20,70000,0.032,0.009,4.598924896273463
30,25,290000,0.017,0.007,20.50867511412032
19,10,540000,0.01,0.01,15.674247324383034
21,25,165000,0.02,0.018,6.701906029388052
29,20,260000,0.016,0.01,13.694638562663716
27,20,400000,0.022,0.007,18.641711154043957
20,20,445000,0.012,0.018,15.050267634524964
21,5,85000,0.043,0.01,2.5649633638749707
23,25,265000,0.037,0.017,12.701158463962463
40,10,140000,0.039,0.009,13.589411294356971
22,10,550000,0.017,0.018,16.96805114755895
20,15,200000,0.039,0.006,6.542510886387687
27,20,370000,0.029,0.009,17.738195941994856
60,10,230000,0.007,0.016,96.84691932520478
36,20,255000,0.011,0.011,23.842113507513606
31,10,75000,0.023,0.013,3.1569747815256886
38,25,550000,0.021,0.009,76.6978229631968
60,15,420000,0.037,0.01,229.1263239832554
45,20,165000,0.04,0.014,35.62827745224834
38,5,455000,0.04,0.017,29.063807795446323
53,5,285000,0.02,0.018,63.337517342724055
41,10,455000,0.03,0.01,47.88857154042574
55,25,105000,0.025,0.014,56.00561407651242
34,20,55000,0.041,0.012,4.8514612280916785
39,15,420000,0.041,0.015,46.40722584017648
36,25,155000,0.007,0.014,17.137630610283388
27,10,340000,0.028,0.014,11.82434208890458
28,25,390000,0.025,0.012,24.619588453695417
55,15,330000,0.036,0.009,119.56327277804358
19,25,190000,0.013,0.011,6.808194267205362
50,20,435000,0.033,0.018,132.12332965571656
60,10,75000,0.035,0.01,32.979531839292015
48,15,325000,0.006,0.018,66.5511961144404
52,10,465000,0.022,0.007,110.41130251907535
54,20,120000,0.044,0.013,51.11152818165314
53,15,240000,0.017,0.007,71.02016368508808
40,15,130000,0.04,0.012,15.620638574984646
53,10,255000,0.028,0.02,66.43650474716158
57,25,245000,0.017,0.014,148.82111356142786
56,25,540000,0.038,0.005,332.29508534764125
43,5,460000,0.045,0.017,49.20284349108809
42,5,525000,0.035,0.013,50.309629088901595
34,15,385000,0.007,0.015,24.4099339608259
32,10,440000,0.007,0.015,19.379395108317237
54,15,145000,0.025,0.008,47.27267028735083
21,10,235000,0.005,0.011,6.991729691966819
39,20,435000,0.032,0.008,56.91358491380595
34,5,60000,0.006,0.008,2.6237891548947045
39,15,260000,0.044,0.013,28.906557002065053
34,20,415000,0.04,0.008,36.40460651568381
31,25,110000,0.038,0.008,9.362446242836707
31,5,325000,0.037,0.014,11.93032165372456
34,10,495000,0.038,0.011,27.055287864095064
25,25,235000,0.022,0.008,11.791434979697886
51,25,310000,0.037,0.011,126.50132097116537
43,20,80000,0.02,0.014,13.872626337236468
47,15,490000,0.039,0.014,101.58995009269609
39,15,300000,0.03,0.018,32.271550896977274
33,20,485000,0.019,0.019,36.20944631872704
47,25,265000,0.035,0.008,78.82895249049034
33,5,340000,0.015,0.012,13.919830314392176
55,25,500000,0.044,0.012,290.12417627666946
41,20,325000,0.032,0.017,50.48021953110321
53,25,165000,0.021,0.008,73.27761319546264
52,25,55000,0.027,0.008,23.198254115304234
23,25,225000,0.035,0.007,10.58794472387227
21,25,155000,0.037,0.016,6.729249202018514
35,5,135000,0.044,0.008,6.592049060796645
23,10,470000,0.013,0.011,14.402540158904781
43,10,390000,0.025,0.009,48.627039178521095
54,15,410000,0.009,0.02,129.87634401822373
44,10,395000,0.008,0.015,52.266427543068275
58,10,400000,0.009,0.009,142.80826581728266
28,10,210000,0.015,0.007,7.364206481646145
55,25,285000,0.033,0.012,157.65383157714547
33,25,365000,0.039,0.008,36.82153997342262
36,5,345000,0.022,0.008,17.97469709494307
60,25,235000,0.027,0.009,195.13503106246995
32,25,185000,0.013,0.019,15.139095668426181
43,10,305000,0.037,0.011,38.91418857224416
58,5,145000,0.041,0.008,45.614592923965446
48,5,330000,0.024,0.01,51.936596096544136
36,10,260000,0.011,0.012,16.248198103112614
41,10,275000,0.005,0.006,27.538030868958483
26,5,70000,0.026,0.01,2.175655661482823
40,20,505000,0.025,0.007,69.85291843566303
21,10,380000,0.042,0.006,11.898370101366506
27,10,460000,0.006,0.019,15.523134728825907
26,5,345000,0.011,0.009,10.585243797920587
36,20,415000,0.013,0.008,39.02001281094101
32,20,355000,0.027,0.016,25.017920411549078
51,15,270000,0.016,0.006,68.90176086395739
59,20,500000,0.013,0.02,288.77238341545166
36,10,425000,0.026,0.02,27.50026602697263
38,25,325000,0.007,0.016,42.41765396752602
51,5,70000,0.044,0.02,13.853227293147265
34,10,265000,0.039,0.009,14.482243763253585
35,5,495000,0.016,0.009,23.619983710823323
34,20,230000,0.018,0.018,18.660881184561337
19,5,310000,0.015,0.014,8.794950157937494
18,10,315000,0.042,0.016,9.311484821452241
60,25,250000,0.031,0.005,211.71931422570813
27,10,235000,0.026,0.012,8.125351648588405
54,15,520000,0.025,0.009,169.73080356480918
22,5,95000,0.012,0.007,2.788720690827025
29,10,320000,0.044,0.013,12.428343323092953
53,20,85000,0.042,0.009,33.160436014578934
48,20,455000,0.043,0.013,123.03019359995972
55,10,170000,0.017,0.006,49.17252197828011
26,15,180000,0.024,0.017,6.810122807122681
43,5,520000,0.026,0.019,54.80173847764884
32,15,295000,0.025,0.014,16.47444939904025
33,25,200000,0.006,0.007,17.067220773458367
30,10,325000,0.038,0.016,13.225852657595784
42,15,410000,0.035,0.018,58.023879674704716
47,25,425000,0.024,0.01,120.38726732402394
24,15,220000,0.016,0.013,7.507935071917866
21,25,130000,0.03,0.006,5.399944054537152
60,20,165000,0.011,0.013,102.6240813746716
57,20,550000,0.045,0.006,298.41149211234705
55,10,360000,0.01,0.01,103.30926498924826
47,15,395000,0.007,0.009,74.73894323241198
27,20,300000,0.029,0.008,14.36635522330811
47,5,170000,0.024,0.018,25.055958206840817
56,20,60000,0.034,0.014,28.99053174792044
24,20,500000,0.01,0.015,19.043034884577953
53,15,320000,0.02,0.012,96.06866769729398
52,25,155000,0.025,0.016,64.91955415485441
41,5,315000,0.023,0.011,26.94704396841563
56,5,280000,0.028,0.012,76.13480035909829
53,25,355000,0.009,0.006,148.36223763288672
37,15,530000,0.025,0.01,46.460386568802214
49,20,175000,0.027,0.007,47.83362304254566
56,25,375000,0.04,0.012,232.49937477625926
43,5,75000,0.028,0.019,7.917534499933558
43,5,500000,0.027,0.017,52.67543444888321
53,20,280000,0.037,0.012,107.61342187878047
60,20,355000,0.008,0.01,217.72250919130548
52,10,255000,0.031,0.01,61.69627650093966
60,25,75000,0.037,0.012,65.07643026488905
52,20,70000,0.009,0.009,22.409340151005924
29,10,130000,0.037,0.01,4.974162624557987
50,15,175000,0.036,0.012,44.21750384557515
53,5,225000,0.005,0.018,49.3773785076896
31,25,505000,0.015,0.006,38.30819565179112
50,15,125000,0.011,0.011,29.522672112078922
41,25,80000,0.025,0.008,14.427229121675724
32,25,425000,0.042,0.015,39.961414021840504
48,20,320000,0.029,0.014,82.56398086213349
34,10,295000,0.029,0.014,15.915571422418012
29,25,240000,0.01,0.013,15.16092805280109
39,15,310000,0.032,0.016,33.467424151493994
40,25,495000,0.041,0.007,88.74041735685748
43,10,395000,0.022,0.008,48.93780621187054
31,5,300000,0.032,0.016,10.981736868331765
29,25,95000,0.017,0.007,6.208901396908935
21,15,350000,0.016,0.016,11.252909481404942
30,5,380000,0.012,0.007,12.98223274916916
35,5,515000,0.015,0.02,24.72507215126988
60,20,210000,0.019,0.006,134.01079610144143
45,20,505000,0.028,0.017,104.96593585183652
55,25,415000,0.036,0.008,232.71683535388144
58,15,395000,0.017,0.01,172.56350207950018
36,20,350000,0.012,0.019,33.068812016000756
60,10,65000,0.023,0.01,27.990743260604855
55,10,450000,0.037,0.011,135.4567516094829
20,5,480000,0.021,0.008,14.08080629197331
36,5,110000,0.042,0.006,5.821888354736673
37,5,420000,0.015,0.007,23.741695491909432
42,10,550000,0.035,0.014,64.24722625381362
28,20,400000,0.024,0.006,20.106174293364734
34,20,415000,0.009,0.008,32.22468123873838
52,25,465000,0.016,0.011,186.30091925445
31,15,495000,0.039,0.007,26.25123762207354
56,10,490000,0.005,0.016,150.6353014543566
36,5,410000,0.035,0.02,21.758350666330195
20,15,135000,0.037,0.018,4.499692970606499
51,5,350000,0.01,0.019,67.29808637890291
58,15,465000,0.043,0.013,218.34316929329685
39,15,85000,0.04,0.007,9.300495753862117
55,20,445000,0.012,0.015,183.17730388451514
44,25,375000,0.015,0.006,80.9742817912401
38,25,345000,0.038,0.012,52.14653668859988
58,5,445000,0.027,0.017,139.162575990021
48,10,135000,0.042,0.018,25.542471138050363
44,25,295000,0.044,0.009,72.86982577488799
54,10,530000,0.019,0.008,143.79353928659313
19,5,245000,0.009,0.015,6.92151421288546
26,10,225000,0.033,0.007,7.563394416960671
36,15,245000,0.042,0.02,20.687117354122037
59,15,285000,0.012,0.01,133.43426553923976
53,5,545000,0.044,0.016,123.38485683760346
27,10,150000,0.013,0.016,5.101829947824473
57,10,370000,0.008,0.01,122.28051947648702
56,5,210000,0.025,0.011,56.92186148659316
24,25,470000,0.037,0.018,23.878852470620938
21,20,470000,0.019,0.008,16.338592464826327
32,25,140000,0.018,0.006,11.717449961101096
29,20,485000,0.013,0.007,25.165648167620898
23,10,150000,0.044,0.015,4.853612031890788
26,20,485000,0.019,0.009,21.032952103852846
52,20,385000,0.032,0.014,134.88060849789665
25,10,330000,0.01,0.011,10.440100320727655
24,15,535000,0.023,0.018,18.73993396590116
21,20,370000,0.037,0.012,13.742537057772816
30,5,335000,0.044,0.007,11.750340803142043
36,25,335000,0.012,0.017,38.063832531267806
24,10,270000,0.009,0.006,8.28995533400329
27,10,520000,0.045,0.017,18.652666292638976
42,20,460000,0.027,0.006,75.12156516629864
52,15,175000,0.019,0.005,48.29823568277483
42,15,345000,0.043,0.016,49.738941048621264
46,25,300000,0.021,0.013,77.91902617591248
29,25,195000,0.014,0.008,12.551439589097109
57,15,280000,0.037,0.019,120.06458969152652
29,15,160000,0.018,0.015,6.995836419048673
23,15,235000,0.018,0.009,7.777969311561082
27,20,195000,0.023,0.011,9.165300705073749
19,5,225000,0.033,0.019,6.4998607862537385
42,25,435000,0.039,0.008,90.31031395414782
24,10,115000,0.014,0.019,3.625710831120624
57,15,365000,0.019,0.008,147.51994665661928
40,15,135000,0.025,0.005,15.462075532063672
28,5,450000,0.006,0.009,14.391999416579711
53,15,150000,0.033,0.006,46.27912333018869
40,25,150000,0.028,0.008,25.36463327519196
60,15,320000,0.01,0.009,162.01036148188575
24,5,175000,0.01,0.011,5.189538391186515
44,20,195000,0.041,0.009,39.06641936856473
30,25,325000,0.032,0.016,24.79042627332351
34,20,495000,0.021,0.02,40.683491448021776
49,10,345000,0.019,0.006,66.35523026904835
43,5,290000,0.018,0.013,30.243747541560943
39,10,255000,0.031,0.009,22.11369619346545
30,10,225000,0.012,0.012,8.717802199713816
29,10,165000,0.044,0.016,6.429817066108586
24,10,435000,0.032,0.018,14.093960138320593
18,5,510000,0.01,0.018,13.440633660920481
50,20,305000,0.011,0.007,84.48905780646865
31,15,400000,0.031,0.013,20.884828398958284
60,10,330000,0.02,0.009,141.21390705958711
58,15,330000,0.031,0.012,150.05365947698058
34,15,80000,0.034,0.019,5.495990775531877
21,10,285000,0.027,0.006,8.718306735683605
56,25,135000,0.015,0.014,74.61571053960549
18,15,420000,0.027,0.01,12.755292337521622
58,25,340000,0.022,0.018,230.5076340590522
41,20,260000,0.041,0.008,41.36101385035247
51,15,205000,0.035,0.01,55.303941543861264
51,5,355000,0.03,0.005,68.78778210933193
41,20,485000,0.007,0.011,68.17178770202479
32,20,460000,0.045,0.014,34.60502502982135
34,25,315000,0.028,0.008,32.76513107085693
30,10,205000,0.015,0.015,8.012371404221742
24,5,185000,0.029,0.016,5.590837346969665
26,5,450000,0.038,0.008,14.101711723672674
52,25,355000,0.027,0.016,150.0481171303818
40,25,50000,0.036,0.019,8.803995280625418
56,20,435000,0.022,0.008,200.3212826956894
40,25,355000,0.029,0.007,60.27842294987841
43,10,480000,0.022,0.01,59.591248573836296
18,20,175000,0.026,0.008,5.667657931280775
31,20,500000,0.012,0.017,30.554969702321625
49,20,60000,0.029,0.007,16.51904167154748
27,5,250000,0.044,0.005,8.028090314700497
18,5,430000,0.036,0.01,11.524288002443571
22,20,330000,0.018,0.017,12.006902594437936
20,10,325000,0.04,0.015,10.170391339491406
44,15,170000,0.041,0.013,28.478085248096534
39,20,415000,0.012,0.012,50.47830246015559
35,25,380000,0.007,0.015,38.68389168043218
33,15,320000,0.028,0.012,19.63131450730781
19,5,425000,0.024,0.017,12.171889734584322
30,5,505000,0.034,0.018,17.700433648383633
33,15,50000,0.017,0.008,2.9610499187013852
25,25,395000,0.02,0.008,19.62836583713655
60,5,440000,0.016,0.013,158.01373454125505
25,5,475000,0.017,0.018,14.434099021221462
27,20,215000,0.005,0.019,9.535813101297663
50,10,435000,0.025,0.007,90.59602080160208
48,25,370000,0.024,0.01,112.99157224661423
29,20,455000,0.019,0.017,24.40600186148325
26,10,380000,0.027,0.019,12.849294507410358
54,5,350000,0.021,0.006,82.6212768752888
26,10,545000,0.022,0.012,18.1137657138658
35,5,415000,0.005,0.012,19.654014574598875
47,20,470000,0.008,0.005,103.25632480242737
49,5,105000,0.011,0.018,17.6021108642719
57,10,440000,0.012,0.007,145.98349821849675
40,20,485000,0.023,0.018,67.26755998293247
28,10,140000,0.04,0.005,5.107452701005476
37,10,410000,0.021,0.02,28.9346742474167
36,15,495000,0.03,0.013,40.22802957242212
53,5,245000,0.006,0.009,53.493622949408014
43,5,425000,0.039,0.014,45.150264486395685
27,10,205000,0.01,0.009,6.873859134961826
41,5,85000,0.016,0.007,7.209860901443451
30,25,160000,0.038,0.009,12.556220464482063
51,5,230000,0.016,0.018,44.41938924487621
46,20,300000,0.015,0.009,63.349903818953585
53,5,160000,0.029,0.011,35.66411395676795
24,25,400000,0.041,0.013,20.59781416433591
47,10,130000,0.014,0.018,21.876169033159496
34,5,465000,0.03,0.005,20.714928781015168
30,20,130000,0.029,0.018,7.8261186560822225
41,25,215000,0.031,0.016,40.03045851859322
48,15,520000,0.043,0.011,116.29455414872851
44,10,230000,0.012,0.02,30.815099742026934
38,10,375000,0.031,0.006,29.36620304693771
18,10,400000,0.012,0.016,11.268481483550772
32,25,535000,0.018,0.016,44.880240563643476
20,5,335000,0.021,0.019,9.906785116221329
23,5,195000,0.038,0.017,5.8915483248754645
31,5,90000,0.007,0.014,3.2222887186708413
55,5,425000,0.034,0.008,108.48026093102034
50,10,320000,0.042,0.013,69.03951572388233
55,15,400000,0.008,0.007,133.99267393153195
25,10,165000,0.037,0.012,5.461047014457
43,15,445000,0.009,0.008,62.89388553780969
32,15,90000,0.044,0.019,5.314168121415978
31,5,340000,0.038,0.011,12.466775376480664
37,20,190000,0.033,0.007,21.0478139798967
36,25,100000,0.027,0.005,12.190566109224557
50,20,415000,0.042,0.01,129.0501121698565
53,15,305000,0.01,0.006,88.40459735510329
41,20,65000,0.01,0.012,9.255825849459749
27,15,540000,0.038,0.006,21.861172156760897
51,10,345000,0.024,0.017,77.63305003074429
53,10,205000,0.039,0.012,53.94697594812073
53,5,525000,0.021,0.017,116.69653525651964
33,25,250000,0.023,0.01,23.35066744785446
32,10,485000,0.018,0.017,21.83268147391894
35,25,230000,0.043,0.011,27.86001931490649
24,5,340000,0.024,0.015,10.226795835033005
39,25,470000,0.035,0.016,76.02692857111016
49,10,220000,0.033,0.014,43.72802684763142
60,10,480000,0.014,0.006,202.58920496831328
36,20,95000,0.042,0.011,10.003880555645104
57,20,95000,0.027,0.017,48.69582877872222
18,20,335000,0.039,0.019,11.561523914761688
52,25,320000,0.038,0.015,141.96337719451512
22,10,395000,0.007,0.02,12.027635537406892
29,5,325000,0.03,0.009,10.90898694027566
29,15,365000,0.037,0.007,16.624980817739097
38,10,180000,0.041,0.01,14.402058079740147
36,20,530000,0.025,0.015,52.525270234888325
26,20,275000,0.035,0.011,12.663983999700058
60,25,220000,0.044,0.015,196.3448821401797
53,20,520000,0.038,0.016,201.14925759454877
59,25,150000,0.039,0.014,119.92575929099625
49,5,495000,0.021,0.017,83.62643111490107
52,20,225000,0.009,0.008,71.94500572531918
48,25,435000,0.044,0.007,145.04352650120046
49,20,255000,0.033,0.006,71.14204700589984
54,25,300000,0.012,0.02,138.8461877110045
49,10,475000,0.044,0.016,96.36219987570283
60,25,320000,0.034,0.009,274.34920726071516
54,15,295000,0.009,0.012,92.51698623412409
56,5,500000,0.012,0.006,133.61579092227112
55,10,320000,0.04,0.015,97.20934683434226
47,5,545000,0.043,0.02,81.70013146583037
49,10,185000,0.02,0.016,36.0417214661067
19,20,410000,0.022,0.014,13.78413589749086
28,25,500000,0.021,0.019,31.02052971071936
37,20,290000,0.038,0.013,32.84617578533591
54,5,145000,0.023,0.016,34.510826551931395
26,5,305000,0.02,0.019,9.494507744339018
55,10,255000,0.03,0.015,76.1733666048085
36,5,120000,0.025,0.013,6.287728361548338
57,25,315000,0.026,0.014,199.64335706712956
24,5,295000,0.021,0.017,8.864724581711217
22,20,375000,0.023,0.006,13.570668755399854
59,25,505000,0.006,0.01,345.7231729479765
41,5,430000,0.042,0.006,37.27776510391078
58,15,430000,0.006,0.017,183.59725253123761
24,15,380000,0.036,0.019,13.75287519960813
28,20,140000,0.017,0.011,6.887070753315908
26,10,400000,0.009,0.009,12.95777505773376
47,10,55000,0.029,0.006,9.375476614209058
58,5,250000,0.033,0.005,77.97564127346978
20,25,220000,0.03,0.013,8.858613653810284
39,10,105000,0.028,0.01,9.06436902327582
57,15,120000,0.026,0.019,50.00888413702147
37,10,270000,0.027,0.017,19.211210040927504
49,15,350000,0.04,0.012,83.34044261512139
24,10,145000,0.009,0.008,4.464810544890979
24,20,335000,0.011,0.011,12.713372748644511
37,25,155000,0.038,0.006,21.591299655341015
42,5,235000,0.017,0.014,22.187878311613392
52,15,535000,0.036,0.018,156.84567998417174
41,10,445000,0.019,0.012,46.00475551304887
57,5,520000,0.042,0.012,153.01143662374338
30,15,160000,0.016,0.019,7.4818478573521885
56,15,330000,0.022,0.01,124.54255514125155
21,20,525000,0.011,0.007,17.720069950891897
29,10,160000,0.032,0.006,6.042779796423584
34,5,230000,0.021,0.017,10.246560938198417
18,10,310000,0.043,0.008,9.084039129780457
34,10,265000,0.006,0.02,13.798142784078616
19,25,160000,0.021,0.019,6.034499933351022
23,15,335000,0.006,0.018,10.944982516726279
28,15,55000,0.018,0.013,2.255444677948969
60,25,120000,0.02,0.013,96.3306842389968
35,25,380000,0.015,0.019,40.36781238604768
57,10,440000,0.015,0.009,147.08358626898035
42,15,380000,0.015,0.012,50.61523565786829
56,5,360000,0.016,0.011,96.84775429150915
45,20,140000,0.016,0.01,27.63474078617045
33,25,165000,0.039,0.018,16.62424314240643
29,5,530000,0.007,0.016,17.545030215491973
58,5,135000,0.045,0.019,42.901969981579086
46,10,195000,0.016,0.006,30.241226583315317
40,25,90000,0.006,0.017,13.755465821590318
38,5,210000,0.012,0.01,13.040599988095375
33,20,460000,0.043,0.014,37.475612482504516
58,5,450000,0.045,0.016,142.74178698599025
43,20,210000,0.015,0.007,35.44187871904131
54,20,160000,0.014,0.016,61.38535266848087
39,20,375000,0.038,0.01,50.223198084841584
27,25,455000,0.042,0.009,28.84459850697097
24,20,520000,0.031,0.012,21.202594448971855
26,25,155000,0.042,0.017,9.159347541380784
42,5,440000,0.043,0.011,42.40107848011431
32,20,160000,0.035,0.013,11.601503048576605
30,15,430000,0.019,0.009,20.03611763079268
59,5,370000,0.011,0.01,122.32292661879134
43,15,430000,0.026,0.019,64.53019621040595
38,15,300000,0.017,0.019,28.43165837667156
40,10,200000,0.01,0.018,18.57422053948647
45,25,545000,0.021,0.011,131.16189464268476
55,10,300000,0.024,0.005,87.75000180230954
29,25,220000,0.031,0.019,15.441470176967458
41,10,250000,0.014,0.011,25.585341999608282
30,5,285000,0.04,0.017,10.031261952341398
57,15,415000,0.012,0.013,165.43819633297568
19,5,180000,0.045,0.018,5.246388602935625
56,25,265000,0.027,0.007,155.0206640239263
29,15,280000,0.011,0.017,12.041808787794636
56,15,350000,0.038,0.018,138.92881684530096
31,25,390000,0.015,0.009,29.613632881658916
47,5,360000,0.013,0.014,52.4364001578567
58,15,450000,0.01,0.006,191.89553247240133
60,5,215000,0.027,0.01,77.78317137480526
36,5,120000,0.04,0.011,6.360032503302217
48,5,485000,0.041,0.006,77.21995322959326
60,15,480000,0.036,0.011,261.41133239598787
60,20,275000,0.028,0.015,182.4639891699197
42,10,335000,0.026,0.015,38.55563211953801
21,25,105000,0.02,0.012,4.220046140722431
30,5,340000,0.007,0.007,11.567152116541449
53,15,490000,0.038,0.006,153.16162044283857
59,25,510000,0.045,0.017,417.51216494434976
54,20,65000,0.042,0.013,27.499071267475117
20,20,150000,0.042,0.016,5.54171821484972
33,15,195000,0.018,0.005,11.546239777372753
43,5,205000,0.009,0.012,21.200372929824077
57,20,430000,0.04,0.019,230.89177392493468
56,20,435000,0.036,0.016,211.917777734693
36,20,70000,0.021,0.016,6.836120633134303
32,15,65000,0.038,0.012,3.7544856165499487
49,25,470000,0.011,0.016,146.06267600281802
38,10,420000,0.031,0.015,33.15239480870396
18,15,445000,0.043,0.007,13.944802738810099
23,5,385000,0.041,0.006,11.567025159945155
44,15,370000,0.035,0.008,60.68251478200558
40,15,430000,0.016,0.006,48.05703904467138
48,10,85000,0.009,0.014,15.134836987912454
29,10,160000,0.018,0.019,5.991903598071011
38,10,495000,0.03,0.017,39.070135003566335
19,25,430000,0.018,0.016,15.917415276564364
22,15,335000,0.022,0.017,11.125782859374372
26,5,260000,0.021,0.019,8.100197862544027
37,10,390000,0.018,0.01,27.124427685911012
35,10,320000,0.042,0.006,19.165516570223165
39,15,175000,0.018,0.016,18.17486695173917
25,5,205000,0.045,0.011,6.338998952660923
51,10,160000,0.013,0.019,35.40599440431226
26,15,275000,0.04,0.019,10.852785841540078
24,20,275000,0.034,0.02,11.461926146394976
47,25,325000,0.032,0.017,95.79306626144462
35,15,520000,0.023,0.014,37.80543539898542
44,10,550000,0.038,0.017,76.84843457457718
33,5,255000,0.025,0.009,10.508424805734649
38,20,75000,0.01,0.005,8.25425875212439
22,5,265000,0.016,0.012,7.83354876239343
46,5,190000,0.012,0.015,25.675463684087774
54,5,545000,0.028,0.018,130.41944952618192
60,15,320000,0.031,0.006,171.16857690897635
39,15,175000,0.018,0.006,17.988549146088072
31,25,485000,0.007,0.019,35.42683893263241
36,20,515000,0.031,0.008,51.981403017011935
52,5,360000,0.007,0.015,73.77344000069706
41,10,245000,0.044,0.007,26.358167796758483
59,5,115000,0.04,0.019,39.174104389380595
23,20,370000,0.038,0.016,14.862606033539207
20,5,155000,0.02,0.006,4.5365315017277315
51,15,180000,0.035,0.009,48.50165097501195
19,15,300000,0.007,0.02,9.167772185022683
32,20,105000,0.009,0.018,6.90349554660119
